code,name,concepts
300503,昊志机电,机器人执行器;减速器;人形机器人;富士康;3D玻璃;机器人概念;专精特新;工业母机;PCB;燃料电池;创业板综;机构重仓;商业航天;深股通
002164,宁波东力,机器人执行器;减速器;机器人概念;融资融券;深股通;长江三角;风能
688160,步科股份,机器人执行器;人形机器人;机器人概念;QFII重仓;医疗器械概念;新型工业化;工业互联;物联网;机构重仓;百元股;融资融券;沪股通
301279,金道科技,机器人执行器;减速器;创业板综;融资融券
300403,汉宇集团,机器人执行器;减速器;人形机器人;无人机;机器人概念;新能源车;PEEK材料概念;智能家居;工业母机;汽车热管理;创业板综;融资融券;垃圾分类;深股通;充电桩;高压快充
003033,征和工业,机器人执行器;人形机器人;机器人概念;专精特新;机构重仓
002046,国机精工,机器人执行器;空间站概念;中芯概念;军工;机器人概念;半导体概念;国产芯片;商业航天;融资融券;央国企改革;深股通;培育钻石;风能
000837,秦川机床,机器人执行器;减速器;人形机器人;机器人概念;工业母机;3D打印;工业互联;西部大开发;融资融券;央国企改革;海工装备;化债(AMC)概念;深股通
301023,奕帆传动,机器人执行器;减速器;人形机器人;机器人概念;创业板综;融资融券;储能;太阳能
000887,中鼎股份,机器人执行器;减速器;华为汽车;人形机器人;军工;机器人概念;特斯拉;新能源车;飞行汽车(eVTOL);医疗器械概念;燃料电池;汽车热管理;融资融券;深股通;液冷概念;铁路基建;充电桩;富时罗素;标准普尔;深成500;中证500
300488,恒锋工具,机器人执行器;减速器;军民融合;专精特新;工业母机;创业板综;转债标的;深股通
603583,捷昌驱动,机器人执行器;人形机器人;机器人概念;医疗器械概念;养老概念;融资融券;沪股通;富时罗素;一带一路;标准普尔;上证380
601689,拓普集团,机器人执行器;华为汽车;无人驾驶;小米汽车;机器人概念;特斯拉;新能源车;小米概念;汽车一体化压铸;新型工业化;汽车热管理;融资融券;电商概念;沪股通;液冷概念;富时罗素;HS300_;上证180_;标准普尔;MSCI中国;周期股
605189,富春染织,机器人执行器;微盘股;人形机器人;PEEK材料概念;转债标的;2025中报预减
002434,万里扬,机器人执行器;减速器;人形机器人;机器人概念;新能源车;融资融券;深股通;2025中报预增;储能;富时罗素;标准普尔;虚拟电厂
000795,英洛华,机器人执行器;减速器;机器人概念;新能源车;养老概念;机构重仓;融资融券;深股通;新材料;富时罗素;小金属概念;稀土永磁
000798,中水渔业,水产养殖;预制菜概念;央国企改革;参股保险;中字头;海洋经济
600097,开创国际,水产养殖;微盘股;沪企改革;2025中报扭亏;央国企改革;长江三角;海洋经济
300268,*ST佳沃,水产养殖;ST股;新零售;电商概念;长期破净
002069,獐子岛,水产养殖;微盘股;预制菜概念;冷链物流;2025中报扭亏;电商概念;央国企改革;海洋经济
300189,神农种业,水产养殖;粮食概念;农业种植;创业板综;土地流转;海南自贸;融资融券
001313,粤海饲料,水产养殖;预制菜概念;乡村振兴;2025中报扭亏;粤港自贸;海南自贸;深股通;海洋经济;抖音小店;小红书概念
002696,百洋股份,水产养殖;微盘股;预制菜概念;乡村振兴;化妆品概念;2025中报扭亏;海南自贸;地摊经济;西部大开发;央国企改革;海洋经济;一带一路
600257,大湖股份,水产养殖;预制菜概念;养老概念;化妆品概念;节能环保;融资融券;电商概念;白酒
603739,蔚蓝生物,水产养殖;京东金融;流感;合成生物;宠物经济;幽门螺杆菌概念;生物疫苗;代糖概念;生态农业;CRO
600467,好当家,水产养殖;预制菜概念;乡村振兴;流感;机构重仓;融资融券;白酒;海洋经济;低价股
002086,东方海洋,水产养殖;预制菜概念;食品安全;医疗器械概念;机构重仓;体外诊断;幽门螺杆菌概念;深股通;海洋经济;低价股
002385,大北农,水产养殖;粮食概念;乡村振兴;猪肉概念;转基因;农业种植;移动支付;2025中报扭亏;合成生物;消毒剂;乳业;生物疫苗;融资融券;深股通;互联金融;富时罗素;标准普尔;深成500;中证500;北交所概念;反内卷概念
603609,禾丰股份,水产养殖;猪肉概念;2025中报扭亏;鸡肉概念;宠物经济;转债标的;融资融券;沪股通;富时罗素;标准普尔
002311,海大集团,水产养殖;猪肉概念;融资融券;深股通;深证100R;富时罗素;HS300_;标准普尔;MSCI中国;深成500
603668,天马科技,水产养殖;预制菜概念;鸡肉概念;海南自贸;新零售;融资融券;沪股通;C2M概念
600438,通威股份,水产养殖;半导体概念;西部大开发;转债标的;融资融券;成渝特区;沪股通;富时罗素;HS300_;上证180_;标准普尔;MSCI中国;TOPCon电池;太阳能;新能源;周期股;反内卷概念;钙钛矿电池;BC电池;HIT电池
300486,东杰智能,知识产权;机器视觉;数字孪生;机器人概念;数据要素;新能源车;冷链物流;人工智能;国产软件;新型工业化;工业互联;创业板综;物联网;大数据;深股通
603533,掌阅科技,知识产权;昨日连板_含一字;数字阅读;鸿蒙概念;AI语料;人工智能;华为概念;沪股通;AI应用;昨日涨停_含一字;富时罗素;标准普尔;抖音概念(字节概念);短剧互动游戏;最近多板;东方财富热股
300042,朗科科技,知识产权;存储芯片;AI眼镜;国产芯片;深圳特区;创业板综;华为昇腾;大数据;融资融券;算力概念;央国企改革;数据中心;深股通
603000,人民网,知识产权;数据确权;智慧政务;数据要素;AI语料;体育产业;卫星互联网;彩票概念;人工智能;华为概念;互联医疗;区块链;网络游戏;创投;大数据;股权激励;融资融券;算力概念;央国企改革;在线教育;蚂蚁概念;沪股通;AI应用;富时罗素;中证500;AIGC概念
301595,太力科技,知识产权;抗菌面料;食品安全;专精特新;养老概念;创业板综;次新股;注册制次新股;婴童概念;商业航天;跨境电商;首发经济;节能环保;新零售;有机硅;融资融券;电商概念;新材料;户外露营
603607,京华激光,知识产权;造纸印刷;专精特新;小米概念;谷子经济
300579,数字认证,知识产权;数据安全;车联网(车路云);数据确权;智慧政务;生物识别;数据要素;网络安全;电子身份证;鸿蒙概念;信创;数字货币;国产芯片;DRG/DIP;NFT概念;国产软件;移动支付;创业板综;华为概念;区块链;国资云概念;量子科技;数字经济;雄安新区;阿里概念;财税数字化;融资融券;央国企改革;深股通;互联金融
002235,安妮股份,知识产权;造纸印刷;数据确权;数据要素;NFT概念;彩票概念;区块链;大数据;数字经济;融资融券;Web3.0
300006,莱美药业,知识产权;辅助生殖;中药概念;创业板综;互联医疗;幽门螺杆菌概念;西部大开发;生物疫苗;融资融券;央国企改革;创新药;单抗概念
300386,飞天诚信,知识产权;车联网(车路云);柔性屏(折叠屏);生物识别;网络安全;电子身份证;数字货币;国产芯片;国产软件;移动支付;创业板综;物联网;区块链;创投;深股通;富时罗素
603888,新华网,知识产权;数据要素;AI语料;超清视频;人工智能;区块链;创投;大数据;阿里概念;融资融券;央国企改革;虚拟数字人;在线教育;沪股通;AI应用;多模态AI;富时罗素;标准普尔;网红经济;上证380;AIGC概念;Sora概念
920021,流金科技,知识产权;低空经济;军工;半导体概念;智能穿戴;超清视频;毫米波概念;人工智能;影视概念;DeepSeek概念;商业航天;融资融券;京津冀;5G概念;AI应用;广电;AI智能体
688633,星球石墨,知识产权;专精特新;节能环保;股权激励;科创板做市股;转债标的;融资融券;新材料;一带一路;磷化工
601858,中国科传,知识产权;数据要素;数字经济;融资融券;央国企改革;在线教育;沪股通;中字头;标准普尔;上证380
601949,中国出版,知识产权;AI语料;NFT概念;融资融券;央国企改革;沪股通;中字头;富时罗素
603028,赛福天,知识产权;微盘股;专精特新;2025中报扭亏;机构重仓;股权激励;工程机械概念;海工装备;长江三角;新材料;TOPCon电池
002909,集泰股份,知识产权;微盘股;无人机;低空经济;新型城镇化;新能源车;飞行汽车(eVTOL);小米概念;LED;装配建筑;粤港自贸;锂电池;跨境电商;节能环保;股权激励;雄安新区;有机硅;融资融券;中俄贸易概念;铁路基建;储能;海洋经济;一带一路;太阳能
603721,*ST天择,知识产权;ST股;数据确权;数据要素;旅游概念;AI语料;超清视频;虚拟现实;NFT概念;体育产业;职业教育;人工智能;区块链;影视概念;央国企改革;广电;网红经济;小红书概念;短剧互动游戏
603948,建业股份,知识产权;半导体概念;氮化镓;中俄贸易概念;新材料;一带一路;太阳能;化工原料;价值股
600831,广电网络,知识产权;智慧城市;超清视频;华为概念;大数据;国资云概念;算力概念;央国企改革;数据中心;5G概念;互联金融;云计算;广电;短剧互动游戏
600757,长江传媒,知识产权;融资融券;央国企改革;在线教育;沪股通;标准普尔;证金持股;养老金;红利股;价值股
600818,中路股份,知识产权;共享经济;交运设备;参股新三板;机构重仓;婴童概念;融资融券;AB股;长江三角;网红经济;风能
600880,博瑞传播,知识产权;数据确权;数据要素;旅游概念;鸿蒙概念;微利股;智慧城市;虚拟现实;NFT概念;人工智能;华为概念;区块链;网络游戏;影视概念;谷子经济;DeepSeek概念;跨境电商;首发经济;参股银行;数字经济;西部大开发;阿里概念;融资融券;央国企改革;虚拟数字人;在线教育;成渝特区;百度概念;互联金融;蚂蚁概念;沪股通;AI应用;电子竞技;AI智能体;小红书概念;AIGC概念;抖音概念(字节概念);Sora概念;短剧互动游戏;Kimi概念
300183,东软载波,知识产权;半导体概念;智慧城市;国产芯片;智能家居;创业板综;华为概念;物联网;苹果概念;边缘计算;央视50_;融资融券;央国企改革;深股通;富时罗素;智能电网
601999,出版传媒,知识产权;融资融券;东北振兴;央国企改革;在线教育;参股保险;参股券商
300770,新媒股份,知识产权;网络安全;超清视频;人工智能;创业板综;华为概念;影视概念;大数据;融资融券;央国企改革;虚拟数字人;在线教育;深股通;广电;富时罗素;电子竞技;快手概念;短剧互动游戏
300133,华策影视,知识产权;数据要素;旅游概念;AI语料;虚拟现实;体育产业;创业板综;参股新三板;网络游戏;元宇宙概念;影视概念;谷子经济;DeepSeek概念;大数据;融资融券;冰雪经济;算力概念;百度概念;深股通;富时罗素;网红经济;AI智能体;ChatGPT概念;AIGC概念;智谱AI;Sora概念;短剧互动游戏
300229,拓尔思,知识产权;数据安全;国家安防;智慧政务;军工;数据要素;网络安全;电子身份证;信创;数字货币;AI语料;小米概念;乡村振兴;人工智能;创业板综;华为概念;元宇宙概念;华为昇腾;DeepSeek概念;机构重仓;大数据;数字经济;阿里概念;融资融券;虚拟数字人;数据中心;深股通;互联金融;云计算;AI应用;多模态AI;东数西算;AI智能体;深成500;ChatGPT概念;Web3.0;AIGC概念;Sora概念
600229,城市传媒,知识产权;数字阅读;数据要素;虚拟现实;NFT概念;人工智能;影视概念;谷子经济;增强现实;独角兽;融资融券;央国企改革;在线教育;沪股通;2025中报预减;网红经济;AIGC概念
603383,顶点软件,知识产权;数据确权;数据要素;信创;国产软件;区块链;数字经济;融资融券;互联金融;沪股通;AI智能体
002980,华盛昌,知识产权;鸿蒙概念;食品安全;AI眼镜;深圳特区;医疗器械概念;人工智能;核污染防治;物联网;DeepSeek概念;体外诊断;充电桩;储能;碳交易;AI智能体
002712,思美传媒,知识产权;人工智能;影视概念;央国企改革;虚拟数字人;AI应用;网红经济;抖音概念(字节概念);短剧互动游戏
300364,中文在线,知识产权;数据确权;数字阅读;数据要素;AI语料;虚拟现实;NFT概念;人工智能;创业板综;华为概念;区块链;元宇宙概念;影视概念;谷子经济;DeepSeek概念;股权激励;融资融券;盲盒经济;虚拟数字人;在线教育;百度概念;深股通;AI应用;多模态AI;深成500;ChatGPT概念;Web3.0;AIGC概念;抖音概念(字节概念);Sora概念;快手概念;短剧互动游戏;最近多板;昨日高换手;东方财富热股;Kimi概念
